,V1,V2,V3,Hd1,Hd2,Hd3,I1,I2,I3,Q1,Q2,Q3,P1,P2,P3
2018-12-15 03:30:00+00:00,234.8749,235.075,234.7317,3.134781353,3.345491912,3.441951534,108.5767,77.76924,55.44948,-10.16325,-7.850234,-6.694798,22.66722,15.74096,10.47234
2018-12-15 03:45:00+00:00,235.0602,235.2373,234.9888,3.126056341,3.347071659,3.433416396,108.8296,78.92406,56.04208,-9.994418,-7.697873,-6.910967,22.83629,16.1139,10.50995
2018-12-15 04:00:00+00:00,235.3051,235.446,235.1244,3.125732376,3.338539047,3.451229631,108.8111,79.32005,55.95889,-10.08831,-7.763649,-6.548941,22.81671,16.2194,10.70993
2018-12-15 04:15:00+00:00,235.408,235.596,235.2742,3.156864242,3.350811395,3.391190479,107.6103,79.36328,57.15153,-10.33159,-7.817718,-6.621144,22.37991,16.19657,11.05851
2018-12-15 04:30:00+00:00,235.3118,235.5335,235.2608,3.114632019,3.37223808,3.467242268,113.057,77.66216,55.0377,-10.28124,-7.649117,-6.535915,23.80702,15.81834,10.46849
2018-12-15 04:45:00+00:00,234.9196,235.2685,234.9176,3.055104347,3.322733372,3.454690122,120.3652,80.37584,55.71768,-10.11637,-7.858464,-6.224415,25.72651,16.43894,10.82732
2018-12-15 05:00:00+00:00,234.2742,234.5646,234.2201,3.070570693,3.221953484,3.449983736,120.9215,88.39018,55.54815,-10.12868,-7.902482,-6.383812,25.7618,18.49515,10.6576
2018-12-15 05:15:00+00:00,234.0703,234.3009,234.0351,3.086809872,3.24221689,3.469085599,119.6157,89.28667,56.54981,-10.09613,-7.6122,-6.496596,25.41211,18.78558,10.81325
2018-12-15 05:30:00+00:00,233.6046,233.871,233.5687,3.123854563,3.269276121,3.461569109,114.9232,86.06373,56.74243,-10.06403,-7.489897,-6.29853,24.15494,17.97271,10.96563
2018-12-15 05:45:00+00:00,233.5866,233.9639,233.5216,3.12614324,3.397266332,3.509345109,117.6,79.39273,57.50767,-9.954702,-7.636318,-6.472722,24.87045,16.09644,10.99859
2018-12-15 06:00:00+00:00,234.1471,234.6082,234.1836,3.098125491,3.390578871,3.504457994,121.41,80.27045,57.48437,-9.989546,-7.730113,-6.565062,25.89662,16.3431,10.98833
2018-12-15 06:15:00+00:00,233.7402,234.2946,233.8031,3.078146475,3.441843681,3.485534241,127.3673,80.24423,60.85551,-10.00587,-7.770444,-6.333859,27.31916,16.2126,11.98419
2018-12-15 06:30:00+00:00,235.3569,235.9232,235.3687,3.089023143,3.300935328,3.425640858,126.348,89.75676,62.28164,-10.21179,-8.069662,-6.25615,27.19292,18.79809,12.56002
2018-12-15 06:45:00+00:00,234.2055,234.7345,234.284,3.153808097,3.161438219,3.461766473,120.3446,102.3389,63.92008,-10.12827,-7.655359,-6.460849,25.51115,22.10002,12.74298
2018-12-15 07:00:00+00:00,233.8287,234.4293,233.9087,3.116106172,3.132394198,3.41232194,126.2323,102.7124,67.93102,-10.27575,-7.865717,-6.368167,26.90279,22.12355,13.82275
2018-12-15 07:15:00+00:00,232.498,233.2216,232.6218,3.135826335,3.18972751,3.350286821,130.1009,99.30798,70.3063,-10.1354,-7.407464,-6.22041,27.6941,21.28075,14.45812
2018-12-15 07:30:00+00:00,234.3296,234.9602,234.5108,3.071894848,3.146080591,3.336675927,138.6853,104.0274,71.70824,-10.31996,-7.516553,-6.533711,30.04949,22.60716,14.81453
2018-12-15 07:45:00+00:00,234.9665,235.5563,235.4156,2.92327394,3.021006181,3.451673742,153.3537,123.8121,66.21505,-9.833611,-7.033068,-6.641204,34.02302,27.68862,13.29755
2018-12-15 08:00:00+00:00,234.7722,235.469,235.1281,2.961391832,3.024728782,3.40482712,153.9596,122.9882,73.11601,-9.980058,-6.892372,-6.598551,34.05263,27.51686,15.10525
2018-12-15 08:15:00+00:00,233.571,234.1296,233.9873,2.939651749,2.802324693,3.246641564,157.0535,149.8839,87.21005,-9.966522,-6.478606,-6.711008,34.63326,33.9936,18.58928
2018-12-15 08:30:00+00:00,233.1317,233.82,233.66,2.79766175,2.762912685,3.184139442,181.335,155.0891,91.82897,-9.431695,-5.933542,-6.309768,40.61375,35.29848,19.88967
2018-12-15 08:45:00+00:00,233.0697,233.9204,233.704,2.711007823,2.902170215,3.04466338,197.5736,137.6076,103.6763,-9.062801,-5.863681,-6.454176,44.61262,31.09268,22.80769
2018-12-15 09:00:00+00:00,232.8335,233.5563,233.6994,2.64214755,2.63792097,3.086113051,206.1246,173.5393,101.7069,-8.481138,-2.807971,-6.620905,46.73542,40.02941,22.25516
2018-12-15 09:15:00+00:00,233.9906,234.6985,234.9176,2.64239034,2.553293226,3.263072216,207.1496,188.5867,88.30473,-8.697508,-3.719152,-6.98711,47.15133,43.71229,18.83545
2018-12-15 09:30:00+00:00,235.2103,236.0576,236.0014,2.819948101,2.788510668,3.346074659,175.8925,153.3541,79.95333,-8.836654,-4.656353,-7.320897,39.81159,35.40697,16.61353
2018-12-15 09:45:00+00:00,233.3359,234.1412,233.944,2.804414976,2.796650648,3.304530449,181.69,158.3935,83.46926,-8.33177,-4.205883,-5.629497,40.95417,36.34345,17.95647
2018-12-15 10:00:00+00:00,233.3299,234.1721,233.9027,2.820912111,2.891178099,3.345646616,179.1399,149.8179,80.09998,-9.199379,-4.857466,-5.360195,40.14308,34.14722,17.21481
2018-12-15 10:15:00+00:00,233.5535,234.5784,234.2684,2.902896879,2.955370069,3.428096988,164.2159,143.8472,74.26308,-8.748942,-6.80934,-6.692979,36.66833,32.41963,15.20508
2018-12-15 10:30:00+00:00,234.2327,235.1848,234.7924,2.944098395,2.932470271,3.382665726,163.4219,143.6877,78.65467,-9.414799,-7.087367,-7.452598,36.38958,32.4292,16.04647
2018-12-15 10:45:00+00:00,234.7554,235.7546,235.4257,2.925839712,2.820323568,3.437439625,170.3935,150.8744,74.98924,-9.409104,-7.041266,-7.537776,38.14379,34.35166,15.09009
2018-12-15 11:00:00+00:00,235.0215,236.0555,235.8336,2.885253683,2.787277807,3.414489976,176.6776,157.2062,77.39589,-9.187729,-6.700508,-7.571098,39.79477,35.97853,15.7328
2018-12-15 11:15:00+00:00,234.2033,235.2494,235.0812,2.84990676,2.854475114,3.364667897,182.8653,158.7663,85.39995,-8.451033,-6.795777,-7.653287,41.31837,36.15778,17.71097
2018-12-15 11:30:00+00:00,233.9589,235.2898,234.931,2.780514108,3.03233032,3.239445217,188.1592,129.6799,98.8526,-7.674669,-6.914929,-7.588914,42.7296,29.06217,21.18378
2018-12-15 11:45:00+00:00,233.9696,235.08,234.9233,2.852702774,2.974615373,3.543730553,176.8589,133.5197,76.93928,-8.25115,-6.656505,-8.277617,39.88437,30.06109,14.89605
2018-12-15 12:00:00+00:00,235.1526,236.2009,236.1318,2.819713214,2.955702673,3.385427353,180.6631,137.3283,83.38658,-8.629006,-5.886968,-8.181799,40.95039,31.27545,17.0294
2018-12-15 12:15:00+00:00,235.998,237.0874,237.0117,2.840532377,2.997477749,3.236776252,175.6035,130.0192,93.9903,-8.410428,-6.017101,-7.939676,39.92764,29.60591,20.08194
2018-12-15 12:30:00+00:00,235.95,237.421,237.2393,2.555431902,3.067661696,3.228272339,221.6679,122.4777,96.09461,-7.693386,-6.382071,-8.207637,51.24793,27.6977,20.51568
2018-12-15 12:45:00+00:00,235.8198,237.0498,236.8448,2.73435647,2.975300969,3.296265293,194.2656,136.6729,89.64267,-7.479826,-6.985469,-7.966653,44.61636,31.00183,18.87627
2018-12-15 13:00:00+00:00,236.1069,237.3511,236.9905,2.898557607,3.032967363,3.216820113,166.889,124.0076,93.54152,-7.339065,-7.277971,-7.578876,38.03621,27.86788,20.11284
2018-12-15 13:15:00+00:00,236.1033,237.4443,237.1003,2.760579398,3.096488506,3.208567678,186.4156,126.2097,89.88737,-8.511985,-7.579922,-7.824657,42.60081,28.25901,19.13613
2018-12-15 13:30:00+00:00,233.5987,234.9902,234.6678,2.678532818,3.04961611,3.342436979,197.3276,131.4758,79.08344,-9.066694,-7.827643,-7.853397,44.66042,29.19478,16.02906
2018-12-15 13:45:00+00:00,233.6001,234.7896,234.5346,2.762586365,2.952369554,3.327572011,189.9811,149.8391,78.48997,-9.555001,-7.461445,-7.837517,42.74101,33.72937,15.91152
2018-12-15 14:00:00+00:00,233.8765,235.2025,234.9552,2.690525537,3.000744193,3.265801395,199.7379,146.0525,82.2827,-8.828332,-7.528991,-8.005404,45.31216,32.81577,16.90147
2018-12-15 14:15:00+00:00,234.9503,236.2044,235.8902,2.847384806,3.086727704,3.187170893,176.3759,129.9459,92.62582,-9.369105,-8.194261,-8.593774,39.72349,28.84621,19.4186
2018-12-15 14:30:00+00:00,234.8773,236.1702,235.8046,2.735419553,3.207741265,3.048858737,198.5668,112.0211,107.1903,-9.695786,-7.869685,-8.136754,45.02406,24.43884,23.3386
2018-12-15 14:45:00+00:00,234.1843,235.6083,235.4643,2.640748755,2.971512836,3.171694905,222.2228,140.7013,98.68237,-9.216333,-7.571566,-8.597189,50.66109,31.63661,20.9094
2018-12-15 15:00:00+00:00,233.116,234.4551,234.1614,2.709707494,2.942869854,3.110755059,196.1237,146.3206,106.7949,-9.711637,-7.328502,-8.486692,44.11607,32.87735,22.87954
2018-12-15 15:15:00+00:00,233.526,234.8421,234.5384,2.735370902,2.902336011,3.160174103,188.6996,141.4302,107.0062,-9.85955,-7.621784,-8.544701,42.38893,31.74782,22.87794
2018-12-15 15:30:00+00:00,232.4608,233.8847,233.6975,2.668776313,2.879824104,3.232521103,203.2668,142.019,101.0892,-9.497508,-6.872387,-8.789701,45.75543,31.941,21.15553
2018-12-15 15:45:00+00:00,233.9591,235.5298,235.1898,2.647395329,2.924619657,3.221450906,212.1404,139.965,96.42153,-10.04526,-8.005457,-8.97002,48.06983,31.37308,20.09375
2018-12-15 16:00:00+00:00,233.4713,235.3012,234.6712,2.628345159,2.995638769,3.200820199,218.1757,133.5222,102.0994,-9.615206,-8.159035,-8.519319,49.5044,29.68459,21.64813
2018-12-15 16:15:00+00:00,233.8101,235.8497,235.202,2.497080579,3.008767939,3.17158923,248.9684,128.9986,103.3034,-9.243735,-8.202913,-8.244742,57.01242,28.65032,22.16752
2018-12-15 16:30:00+00:00,232.4859,234.6183,233.8129,2.366140944,2.871256894,2.891152009,288.5211,149.7305,128.9819,-9.426603,-7.727935,-6.611737,65.98333,33.70288,28.92522
2018-12-15 16:45:00+00:00,233.3363,235.2226,234.5499,2.404166477,2.749883524,2.855899929,276.0753,179.681,139.9144,-8.845035,-6.966897,-7.082605,63.36004,41.14697,31.53248
2018-12-15 17:00:00+00:00,233.3795,235.0497,234.3491,2.489618034,2.746568745,2.759561105,249.4694,180.0673,156.3857,-9.212369,-7.032276,-7.634557,57.0096,41.19983,35.37759
2018-12-15 17:15:00+00:00,234.3806,235.7646,235.3235,2.532926676,2.57953023,2.833761429,249.215,199.0753,139.1427,-9.887882,-7.482091,-7.296464,57.07584,45.89533,31.43247
2018-12-15 17:30:00+00:00,234.9764,236.6135,235.8655,2.496380572,2.824938614,2.941109759,246.9532,163.8648,119.7563,-9.263273,-7.979624,-6.470351,56.82312,37.36611,26.97853
2018-12-15 17:45:00+00:00,233.1637,234.7336,234.0275,2.533480124,2.814700085,3.008900688,243.8774,172.159,115.7776,-9.027876,-8.241422,-6.954349,55.65353,38.9823,25.63906
2018-12-15 18:00:00+00:00,233.407,234.974,234.2258,2.565082426,2.781806731,2.998854395,236.7581,178.0039,114.4321,-9.614429,-7.847423,-6.826875,53.91584,40.52536,25.37731
2018-12-15 18:15:00+00:00,234.5782,236.1031,235.2487,2.647840077,2.767510223,2.897342958,225.4357,182.4587,129.2409,-10.46884,-7.659573,-6.950736,51.26949,41.83031,29.09226
2018-12-15 18:30:00+00:00,233.9255,235.5192,234.4471,2.692303537,2.824991994,2.769791062,221.5196,169.2125,143.9442,-10.47748,-7.97646,-7.086873,50.14996,38.46206,32.56292
2018-12-15 18:45:00+00:00,234.3538,235.9256,235.0247,2.626767836,2.808682557,2.841146499,238.5697,164.6055,133.2523,-10.55676,-7.815671,-7.146052,54.33774,37.49315,30.0144
2018-12-15 19:00:00+00:00,232.5053,234.0617,232.9641,2.791141795,2.926413813,2.775176621,202.4934,147.2203,142.9176,-9.95082,-8.197137,-6.646659,45.36908,32.86063,32.19305
2018-12-15 19:15:00+00:00,235.2846,236.6302,235.7803,2.770540376,2.955060268,2.919889567,202.5345,144.2092,122.0158,-10.12103,-8.350828,-6.60856,45.93167,32.45244,27.50278
2018-12-15 19:30:00+00:00,235.2011,236.4926,235.6206,2.777847371,2.924078902,2.834361508,202.6709,146.1435,134.5888,-10.1249,-8.50743,-6.722787,45.93443,32.8842,30.51067
2018-12-15 19:45:00+00:00,233.4836,234.769,233.8756,2.807462863,2.867123602,2.964506793,195.8637,154.1988,123.0147,-10.12364,-8.40893,-6.756476,43.93909,34.62841,27.42403
2018-12-15 20:00:00+00:00,234.1726,235.5254,234.5506,2.784391297,2.996543444,3.066239664,197.1133,132.4686,107.0473,-10.47005,-8.44912,-7.073275,44.31852,29.3923,23.50338
2018-12-15 20:15:00+00:00,234.5361,235.8724,235.0185,2.858571445,2.948084956,3.011324087,188.2137,137.4849,111.7976,-10.7103,-8.291364,-7.328967,42.13893,30.74735,24.68817
2018-12-15 20:30:00+00:00,234.7708,235.9745,235.2518,2.847228785,2.916005391,3.185096886,187.7903,138.8048,97.42551,-11.0043,-7.776397,-7.170521,42.01329,31.24331,21.09221
2018-12-15 20:45:00+00:00,234.3143,235.4292,234.8065,2.868978433,2.968189942,3.221612876,182.2337,135.4289,94.40893,-11.1079,-7.892156,-7.285459,40.54422,30.27883,20.24134
2018-12-15 21:00:00+00:00,235.173,236.1983,235.518,2.894468909,2.886977671,3.135557692,180.0317,146.4738,100.2041,-11.27792,-8.122978,-7.530593,40.09633,33.05544,21.73571
2018-12-15 21:15:00+00:00,234.1087,235.1515,234.4946,2.879353501,2.953202572,3.162566603,181.1925,137.1574,95.06966,-11.38203,-7.863952,-7.214696,40.16182,30.66999,20.45893
2018-12-15 21:30:00+00:00,233.212,234.2823,233.5882,2.879324292,3.05429312,3.183142528,177.4494,122.169,92.47802,-11.1658,-8.435908,-7.492623,39.16356,26.69588,19.61793
2018-12-15 21:45:00+00:00,233.5457,234.4677,233.8674,2.910845728,2.938169366,3.189955639,169.127,134.2191,92.41636,-11.15807,-8.546509,-7.190649,37.1898,29.70795,19.73791
2018-12-15 22:00:00+00:00,234.5004,235.364,234.6816,2.947831114,2.965911522,3.113112117,159.4583,134.995,95.88438,-11.59846,-8.484284,-7.09948,34.83729,29.97625,20.76786
2018-12-15 22:15:00+00:00,233.9908,234.9483,234.266,2.960759804,3.08551219,3.191872495,156.8449,117.0147,88.5834,-11.33205,-8.954934,-7.405528,34.19927,25.30932,18.77031
2018-12-15 22:30:00+00:00,234.6618,235.4959,234.9154,2.929769272,3.018897867,3.299814869,155.3995,122.5248,80.13182,-11.22445,-8.900001,-7.106836,34.02671,26.82418,16.73381
2018-12-15 22:45:00+00:00,234.4747,235.2164,234.6521,2.865647506,2.997318515,3.262044121,161.9254,121.5643,77.81166,-11.27896,-8.508671,-6.866306,35.63964,26.7038,16.28367
2018-12-15 23:00:00+00:00,234.6542,235.4684,234.8861,2.858729147,3.121145238,3.204638554,162.2019,111.4368,78.94731,-10.88514,-8.45642,-7.240301,35.86469,24.15007,16.48149
2018-12-15 23:15:00+00:00,233.9961,234.7019,234.1823,2.92713486,3.150701475,3.36158854,149.6109,106.2392,68.37225,-10.763,-8.163035,-6.99514,32.66591,22.86687,13.68325
2018-12-15 23:30:00+00:00,233.7974,234.3451,233.8415,2.985020103,3.156062109,3.337720697,142.2897,105.4931,65.97562,-11.12339,-8.173727,-6.978842,30.65831,22.63345,13.11435
2018-12-15 23:45:00+00:00,235.5629,235.9156,235.5031,3.014112321,3.157501147,3.213500604,133.0777,108.4917,72.52452,-11.27686,-7.963479,-6.966479,28.55266,23.60352,15.0314
2018-12-16 00:00:00+00:00,234.4866,234.9416,234.4542,2.99848199,3.166094266,3.173269487,129.2553,105.5687,76.58398,-10.75594,-8.034027,-6.697344,27.67386,22.73906,16.11628
2018-12-16 00:15:00+00:00,233.9557,234.3038,233.8504,3.04483715,3.201168776,3.246540018,123.3866,102.3887,72.63664,-10.61018,-7.981058,-6.723468,26.16529,21.88325,15.01192
2018-12-16 00:30:00+00:00,234.2156,234.6283,234.1494,3.034616392,3.259704091,3.298240272,121.335,96.7831,66.95531,-10.75767,-7.921803,-6.848667,25.64271,20.50017,13.49536
2018-12-16 00:45:00+00:00,234.9799,235.391,234.8648,3.05794622,3.34554266,3.286413718,118.5199,92.38436,69.67549,-10.53318,-7.873553,-6.700501,25.10275,19.38656,14.29609
2018-12-16 01:00:00+00:00,236.4063,236.7531,236.3457,3.102083998,3.232745593,3.399796735,115.2903,93.02969,61.31684,-10.49526,-7.977612,-6.879082,24.43499,19.79453,12.06098
2018-12-16 01:15:00+00:00,234.3706,234.7651,234.3568,3.051430427,3.213592292,3.368706214,121.0918,94.77661,64.14639,-10.44867,-7.655917,-6.724415,25.70053,20.18904,12.7782
2018-12-16 01:30:00+00:00,233.8797,234.2788,233.9167,3.04077447,3.350153179,3.466792844,121.6455,84.75961,59.05011,-10.20647,-7.840418,-6.976427,25.88681,17.42271,11.15157
2018-12-16 01:45:00+00:00,233.9077,234.4026,233.9385,3.059973876,3.327403719,3.449136708,119.8152,84.58681,57.89873,-10.29191,-7.95786,-6.736799,25.37657,17.36459,11.02216
2018-12-16 02:00:00+00:00,234.4552,234.8554,234.4108,3.103769753,3.295224456,3.306359091,114.636,88.43508,64.6292,-10.33968,-7.983135,-6.5925,24.09337,18.40076,13.04603
2018-12-16 02:15:00+00:00,234.5143,234.816,234.5002,3.112152603,3.283321467,3.377437675,114.0483,91.06356,61.23568,-10.56901,-8.015641,-6.869952,23.84303,19.03592,11.93694
2018-12-16 02:30:00+00:00,234.5619,234.9466,234.5384,3.096280077,3.345983077,3.436255276,114.254,84.35139,57.69096,-10.23065,-8.056832,-6.739784,24.06755,17.28319,11.03271
2018-12-16 02:45:00+00:00,234.8006,235.2318,234.7842,3.106945777,3.294873068,3.452406839,112.7689,84.70718,56.42341,-10.35259,-7.924107,-6.588215,23.65263,17.5334,10.79149
2018-12-16 03:00:00+00:00,234.9935,235.3337,234.9336,3.087094215,3.290221872,3.444649195,115.2786,84.70988,56.24413,-10.66767,-7.752145,-6.88571,24.19861,17.63088,10.57037
2018-12-16 03:15:00+00:00,234.582,234.9543,234.5146,3.084072767,3.301595439,3.442811382,115.013,83.20141,56.16983,-10.21275,-8.043745,-6.65699,24.27002,17.06365,10.67381
2018-12-16 03:30:00+00:00,234.7056,235.0818,234.5906,3.104373203,3.240260729,3.464398133,112.2004,86.31059,56.25798,-10.33071,-8.006167,-6.495958,23.51698,17.95096,10.77468
2018-12-16 03:45:00+00:00,234.5624,234.8212,234.4309,3.135071953,3.192831599,3.47789913,107.3921,92.73175,55.74379,-10.40182,-7.72197,-6.762986,22.2232,19.6981,10.4496
2018-12-16 04:00:00+00:00,234.3327,234.6937,234.2721,3.14416133,3.297509171,3.466842166,107.2248,83.85857,55.81964,-10.15206,-8.120862,-6.563293,22.25426,17.17931,10.59202
2018-12-16 04:15:00+00:00,234.7205,235.0609,234.662,3.137662733,3.244619592,3.424524184,108.6789,84.47215,56.14062,-10.18215,-7.827106,-6.435748,22.65723,17.5748,10.83608
2018-12-16 04:30:00+00:00,234.2147,234.5217,234.1032,3.156561601,3.239049756,3.364548266,106.834,85.7997,61.41916,-10.32699,-7.689883,-6.418612,22.04753,17.91628,12.22656
2018-12-16 04:45:00+00:00,234.0125,234.3605,233.9743,3.162631769,3.334692484,3.501946682,107.3535,81.97349,55.95965,-10.21531,-7.906647,-6.559715,22.19647,16.73529,10.57551
2018-12-16 05:00:00+00:00,233.9514,234.3418,233.8821,3.132410335,3.342099323,3.465174808,107.3013,79.48928,57.01228,-10.09343,-7.996435,-6.144855,22.27384,16.04971,11.1297
2018-12-16 05:15:00+00:00,233.1184,233.5032,233.0524,3.124620089,3.266833643,3.487642015,109.5873,85.54241,58.12423,-10.09178,-7.724245,-6.397698,22.76447,17.70672,11.18731
2018-12-16 05:30:00+00:00,232.8987,233.2535,232.8139,3.147851463,3.277002836,3.45181318,107.4661,84.17595,57.35608,-10.13573,-7.74545,-6.424723,22.15121,17.33613,11.00568
2018-12-16 05:45:00+00:00,232.5807,233.0499,232.5423,3.132102819,3.323747421,3.434679545,110.5546,81.33517,57.19529,-9.944497,-7.848679,-6.396475,22.99012,16.49599,10.98196
2018-12-16 06:00:00+00:00,232.5345,232.9921,232.4462,3.157480731,3.323390783,3.440854538,106.7938,82.02338,58.52646,-10.13976,-7.836255,-6.387738,21.93457,16.67223,11.31943
2018-12-16 06:15:00+00:00,234.4399,234.8829,234.4312,3.1063112,3.133389394,3.428949699,111.1832,98.16795,60.00214,-9.924806,-7.871417,-6.360807,23.41836,21.05383,11.8564
2018-12-16 06:30:00+00:00,234.3523,234.9146,234.3621,3.06455053,3.275011138,3.416662511,116.3014,84.0937,59.52511,-10.10668,-7.928728,-6.179798,24.64507,17.38235,11.83857
2018-12-16 06:45:00+00:00,234.0725,234.6585,234.1016,3.013382095,3.154534404,3.408473844,125.3753,92.99868,60.10071,-10.00573,-7.703347,-6.380917,26.93876,19.80167,11.86488
2018-12-16 07:00:00+00:00,233.547,234.2059,233.7195,2.942050867,3.213958153,3.392568594,139.232,91.97391,62.33556,-10.13301,-7.520745,-6.427903,30.28091,19.50118,12.40613
2018-12-16 07:15:00+00:00,233.3385,234.0131,233.4889,2.957240894,3.132267276,3.396108455,142.4509,101.3649,64.34373,-10.06089,-7.631461,-6.359756,31.0352,21.79829,12.91505
2018-12-16 07:30:00+00:00,232.9197,233.7124,233.1037,2.881108991,3.137449694,3.276863561,152.3177,99.51279,70.78002,-10.14302,-7.3658,-6.555229,33.39692,21.42901,14.54581
2018-12-16 07:45:00+00:00,232.396,233.4272,232.8403,2.767510223,2.969046351,3.308166469,169.5264,114.1927,70.38304,-9.761745,-7.450822,-6.773251,37.63918,25.05039,14.28544
2018-12-16 08:00:00+00:00,233.2067,234.1337,233.6814,2.813424117,2.916384907,3.225769211,164.537,126.1974,78.91753,-9.601321,-7.277764,-6.564836,36.57539,28.12302,16.63832
2018-12-16 08:15:00+00:00,234.5215,235.4282,235.0107,2.790090297,2.876957183,2.966123735,172.6793,135.37,103.76,-9.528366,-7.574772,-6.606102,38.80093,30.42483,23.00599
2018-12-16 08:30:00+00:00,233.276,234.4591,233.9644,2.701864442,2.995757273,3.025729814,190.7153,121.2555,99.91492,-9.118848,-7.386208,-6.460128,43.02866,26.87814,21.96898
2018-12-16 08:45:00+00:00,232.6035,233.9228,233.3128,2.617470283,3.117237263,3.025997622,201.7964,110.891,101.6594,-8.690498,-6.960781,-6.329856,45.6351,24.3131,22.35362
2018-12-16 09:00:00+00:00,232.2336,233.2092,232.7325,2.792673785,2.88984662,2.956468959,174.4537,139.2373,111.2226,-8.765115,-6.633882,-6.474221,38.98083,31.25102,24.56559
2018-12-16 09:15:00+00:00,234.4621,235.5747,234.9909,2.735420851,2.783772203,2.969921524,190.5798,154.9691,111.1087,-9.133328,-7.012733,-6.776587,43.17973,35.31628,24.7084
2018-12-16 09:30:00+00:00,234.3058,235.4379,234.9675,2.792491835,2.83929423,3.070419435,183.7491,146.6836,100.9446,-9.276235,-7.082007,-7.235517,41.44746,33.27931,22.0119
2018-12-16 09:45:00+00:00,233.7015,234.8858,234.5357,2.629294831,2.887219015,3.267333743,214.3704,146.891,83.89167,-9.828075,-7.57823,-7.548698,48.59822,33.0834,17.45897
2018-12-16 10:00:00+00:00,233.2821,234.4383,234.2254,2.705192789,2.790494945,3.257935756,207.2419,160.3777,85.40952,-9.874322,-7.281607,-7.70989,46.7463,36.36736,17.75405
2018-12-16 10:15:00+00:00,233.1188,234.2943,234.0427,2.732481316,2.865417417,3.254840859,196.0418,139.4946,89.02167,-10.06158,-7.052432,-8.301225,44.00186,31.39768,18.37678
2018-12-16 10:30:00+00:00,233.1826,234.3638,234.1184,2.774289775,2.924103073,3.300872315,189.6839,136.2607,87.38129,-10.01816,-7.633311,-8.11356,42.46733,30.43618,18.00068
2018-12-16 10:45:00+00:00,232.8882,234.1509,233.6874,2.831082841,3.147573145,3.150551587,178.4226,120.6711,100.3897,-9.950357,-7.631884,-7.532723,39.7007,26.43497,21.51729
2018-12-16 11:00:00+00:00,234.1598,235.2325,235.0524,2.787980287,2.981374695,3.151901058,191.4004,130.0072,96.80755,-9.535411,-6.614755,-7.585681,43.17183,29.23619,20.78601
2018-12-16 11:15:00+00:00,234.3358,235.3345,235.2443,2.820348594,2.897525553,3.3059522,192.0945,140.0263,80.36126,-9.745893,-6.610189,-7.524611,43.28062,31.71754,16.60631
2018-12-16 11:30:00+00:00,234.4834,235.2537,235.2211,2.827896292,2.659187634,3.00302462,198.5901,179.0629,106.6431,-10.0693,-6.300088,-6.917563,44.76623,41.18777,23.5457
2018-12-16 11:45:00+00:00,234.9218,235.7362,235.4547,2.937881738,2.760707165,3.038657175,178.2301,166.5803,109.7563,-9.820844,-6.358379,-7.309266,39.92485,38.23563,24.17594
2018-12-16 12:00:00+00:00,235.0775,236.1349,235.7273,2.933558421,2.76416648,2.977505674,182.1252,162.7411,111.2872,-9.151723,-6.696547,-7.203141,41.04563,37.33087,24.69819
2018-12-16 12:15:00+00:00,232.828,233.8387,233.6053,2.824423651,2.754844725,3.039325624,197.1959,161.9577,101.7623,-9.664238,-6.460083,-6.912323,44.19285,36.8226,22.2018
2018-12-16 12:30:00+00:00,233.0775,234.0556,233.7782,2.878920329,2.851562782,3.032573234,195.2886,162.7443,103.3404,-9.78867,-6.932249,-7.131215,43.71812,36.86556,22.54253
2018-12-16 12:45:00+00:00,233.5166,234.5559,234.1511,2.848901405,2.927169131,3.002556436,190.799,147.1433,107.5796,-9.804937,-7.281652,-7.596071,42.76691,33.1244,23.4752
2018-12-16 13:00:00+00:00,234.0963,235.1425,234.5858,2.889698754,2.968162701,2.970587271,177.3629,148.3102,111.9389,-9.915431,-7.258481,-7.071846,39.61605,33.46019,24.74013
2018-12-16 13:15:00+00:00,233.8685,235.0288,234.0762,2.864016945,2.959801941,2.671175959,183.3143,148.0932,146.8875,-10.80975,-7.6255,-5.645414,40.79597,33.31924,33.5423
2018-12-16 13:30:00+00:00,233.7529,235.1637,234.2795,2.738803112,3.146092206,2.827424858,207.7846,121.1491,123.5884,-10.06896,-8.27745,-6.466724,46.8944,26.49386,27.78342
2018-12-16 13:45:00+00:00,234.0458,235.3071,234.9637,2.741300563,2.986299929,3.176414988,205.0957,131.2085,90.26,-9.358102,-7.925277,-8.393482,46.4774,29.21197,18.8028
2018-12-16 14:00:00+00:00,233.8601,234.9575,234.8479,2.766681308,2.76676555,3.234001651,197.2287,159.0684,86.43298,-9.73415,-7.2502,-8.124263,44.46555,36.16451,17.91088
2018-12-16 14:15:00+00:00,233.5809,234.597,234.4795,2.697454262,2.781480944,3.188660299,217.7749,157.6044,95.31432,-9.900008,-6.709377,-8.124428,49.30828,35.85755,20.1319
2018-12-16 14:30:00+00:00,233.845,234.7884,234.5702,2.75606991,2.756850524,3.06646889,211.0134,158.223,105.6789,-10.22392,-6.309908,-8.105293,47.62882,36.1283,22.84217
2018-12-16 14:45:00+00:00,233.7103,234.9327,234.5103,2.646592441,2.990828269,3.136252189,219.8416,128.9738,99.15283,-10.03505,-6.406202,-7.901634,49.84579,29.01269,21.24229
2018-12-16 15:00:00+00:00,233.5912,234.8294,234.2427,2.681503604,3.005212197,2.919814048,209.1786,125.8792,122.0309,-10.11008,-6.937563,-8.150565,47.24722,28.11865,26.8844
